epoch;acc;loss;val_acc;val_loss
0;0.8362380776095459;0.3643600959493395;0.8424707572711142;0.34781113136232944
1;0.8372787341807908;0.3634747428355231;0.8287646200573235;0.37737963178701567
2;0.8388750819646538;0.36137108728795464;0.8346582588396574;0.3685575284455952
3;0.83941056431207;0.3598022902335621;0.837536549881885;0.3597775837569906
4;0.8400369786036812;0.35896542215960103;0.8455774867743776;0.3450456742654767
5;0.8413453772736336;0.3574490791148751;0.8274396914139128;0.37638874587259796
6;0.840607824253874;0.35808479678966143;0.8424707604082007;0.35052701961575894
7;0.8422496357551486;0.3551741429287525;0.8467196613027338;0.340695866759409
8;0.842572947189024;0.35424284934708494;0.8194444440958792;0.4013074011656276
